xx,yy,time
229,346.214,16
238,345.786,16
398.929,346.5,16
501,346.214,16
627.571,346.143,16
10.5,347,16
164.885,347.115,16
209.132,347.763,16
218.967,347.367,16
516.318,348.318,16
577,348.167,16
617.786,348,16
20.033,349.633,16
154.429,349.714,16
529.038,349.577,16
608.071,349.5,16
127.5,350,16
183.654,349.962,16
392.625,349.625,16
411.786,350,16
562.5,350.071,16
290.136,350.591,16
420.967,351.367,16
439.192,350.5,16
485.714,350.714,16
537.967,351.367,16
599,351.214,16
28.885,352.115,16
198,351.786,16
280.136,352.045,16
455.5,352.125,16
477.375,351.375,16
508.2,352.2,16
91.633,352.833,16
101.286,352.857,16
110.346,352.962,16
145.5,353,16
173,353.214,16
252.967,353.367,16
262.115,352.885,16
386.093,354.315,16
430.1,353.1,16
494.864,352.955,16
571.269,353.192,16
4.147,354.029,16
37.917,353.75,16
225.038,354.577,16
234.033,354.367,16
243.5,354,16
376.25,353.917,16
501.7,352.9,16
547.618,353.853,16
580.654,354.423,16
590,354,16
633,353.5,16
120,354.3,16
161.833,355.583,16
214.912,355.618,16
395.912,355.382,16
623.786,355,16
13.278,356,16
136.167,355.833,16
189.633,356.033,16
205.633,356.5,16
446.833,355.583,16
521.786,356,16
47,357.5,16
405.115,356.885,16
556.214,357,16
614.967,357.367,16
22.192,358.577,16
439.4,357.7,16
531.286,358.286,16
127.786,359.5,16
152.346,358.731,16
180.214,359,16
414.857,359.286,16
455.357,358.214,16
66.682,359.682,16
276.5,360.5,16
286.115,359.885,16
478.714,360.286,16
502,359.786,16
513.633,360.033,16
540,360,16
565.367,360.167,16
629.6,359.7,16
31.618,361.088,16
78.5,360.667,16
168.857,361.429,16
197.618,360.912,16
248.767,361.833,16
258.033,361.633,16
267,361.214,16
424.115,360.885,16
487.833,360.389,16
596.75,361.083,16
55.633,362.033,16
89.633,362.033,16
99.367,362.033,16
108.577,362.192,16
143.382,362.088,16
230,362.5,16
239.25,362.125,16
370.136,362.045,16
433.367,361.967,16
460.938,362.125,16
574.962,362.346,16
220.633,362.967,16
380.417,362.833,16
390,362.786,16
469.938,363.75,16
585.409,363.591,16
40.5,364.071,16
211.25,364.125,16
399.25,364.125,16
442.667,363.333,16
452,363.786,16
549.6,363.7,16
624.318,364.318,16
14.5,364.5,16
134.611,365.444,16
187.5,365,16
408.033,365.633,16
524.367,364.967,16
557.885,366.115,16
633.885,365.731,16
24.833,367.633,16
176.033,367.367,16
418.033,367.633,16
496.5,366.5,16
507.367,366.967,16
534.033,367.633,16
615.429,366.857,16
62.2,368.2,16
72,367.786,16
150.654,368.038,16
202.967,368.633,16
49,368.7,16
83.367,368.967,16
125.833,368.767,16
262.967,369.367,16
272,369,16
281.583,368.667,16
427.853,369.441,16
516.5,368.667,16
567.929,369.214,16
2.5,370.071,16
55.5,369,16
94.625,370.312,16
104,370.214,16
235.286,370.571,16
244.5,370.071,16
253.9,369.9,16
477,368.833,16
33.9,370.9,16
142.033,371.367,16
167,371,16
216.967,371.367,16
226,370.786,16
374.714,371.071,16
384.071,371.5,16
393.147,371.441,16
464.5,371.382,16
542.955,371.136,16
594.3,370.5,16
113.367,372.033,16
119.7,370.9,16
455.633,372.033,16
402.633,372.967,16
446.214,372.5,16
551.9,372.9,16
132.654,373.885,16
365.885,373.885,16
411.938,374.75,16
501.833,373.75,16
527.7,374,16
627.7,373.4,16
18.5,374.5,16
157.864,374.409,16
188.5,374.929,16
472.286,376.286,16
636.917,374.667,16
76.857,375.786,16
198.071,376.5,16
208.5,376.071,16
421.567,376.233,16
511.75,375.938,16
560.833,375.75,16
9.367,376.967,16
26.885,377.115,16
54,376.5,16
88.147,376.971,16
121.214,377,16
148.967,377.367,16
174,376.786,16
258.967,377.633,16
268.071,377.5,16
277.367,376.967,16
492.577,376.808,16
536.1,377.1,16
64.833,378,16
240.312,378.375,16
249.633,378.033,16
357.214,378,16
371.6,377.7,16
430.929,378.5,16
0.875,379.5,16
114.868,380.711,16
221.688,378.812,16
230.9,378.9,16
466.3,378.1,16
35.5,380.125,16
108.286,379.929,16
139.167,380.233,16
165.071,380.429,16
377.786,380,16
387.25,380.125,16
396.633,380.033,16
460.115,379.885,16
519.917,380.25,16
545.1,379.9,16
450.038,380.654,16
623.227,381.318,16
405.75,381.938,16
554.192,382.423,16
16.429,382.857,16
129.214,383,16
366.885,382.885,16
415,383.5,16
505.417,382.667,16
529,383.214,16
632.955,382.864,16
155.633,384.033,16
204,383.786,16
213.583,383.75,16
51.75,385.062,16
76.8,384.8,16
189.167,384.767,16
272.929,385.5,16
282.75,385.083,16
424.3,385.7,16
468,384.786,16
477.5,385,16
7.654,386.038,16
25,386.214,16
42.633,386.033,16
119.633,386.033,16
146.167,386.233,16
220,385.5,16
245.1,386.5,16
253.786,385.643,16
264.625,385.375,16
349,385.5,16
487,385.786,16
513.567,386.233,16
538.038,386.346,16
101,387.214,16
226.731,387.269,16
235.9,386.9,16
358.731,387.346,16
399.833,386.967,16
434.125,387.25,16
461.9,386.5,16
374.192,388.577,16
455.5,388.125,16
110.286,389.286,16
136.885,389.115,16
383.885,388.885,16
444.346,388.962,16
522.033,389.633,16
547.794,389.794,16
33.75,389.875,16
162.786,390,16
196.583,389.917,16
393.1,390.1,16
409.233,390.433,16
626.682,390.318,16
634.5,389.5,16
17.5,392.125,16
127.5,392.125,16
209.5,391.5,16
218.045,392.136,16
505.9,391.9,16
531.071,392.714,16
93.367,392.967,16
153.633,393.233,16
268.929,393.5,16
278.286,393.286,16
288.033,393.633,16
366.214,393,16
418.286,393.286,16
463.5,392.875,16
473,393.214,16
47.382,394.088,16
240.929,394.5,16
250.188,394.375,16
379,393.5,16
401.071,394.714,16
427.731,394.269,16
482,393.786,16
492.045,393.682,16
498.9,392.7,16
556.1,394,16
6.125,395.5,16
26.438,395.625,16
144.796,396.537,16
231.5,394.875,16
259.5,394.5,16
297.786,395,16
348.885,395.115,16
224.269,396.346,16
514.409,395.864,16
539.786,396,16
358,397.5,16
634,396.3,16
70,397.786,16
192.7,398.3,16
202.045,398.136,16
373.786,398,16
383.731,398.269,16
443.714,398.143,16
507.875,397.75,16
565.6,397.7,16
20.5,398.5,16
393.115,399.115,16
467.5,398.929,16
499.367,398.967,16
524,398.786,16
162,399.786,16
208.667,399.5,16
409.714,400.143,16
548.5,399.7,16
14.885,401.115,16
41,401.214,16
59.5,400.5,16
218,401,16
274,401.214,16
283.342,401.658,16
352.643,400.929,16
434.929,401.5,16
255.167,402.233,16
264.5,402.071,16
474.786,402,16
490.967,402.367,16
532.786,402.143,16
50.033,403.633,16
152.857,403.286,16
227.7,402.5,16
236.714,403.071,16
245.9,402.9,16
292.857,403.286,16
366.214,403,16
378.7,403,16
23.571,404.143,16
401.5,404.071,16
507.5,403.938,16
516.967,404.633,16
6.192,405.423,16
32.875,405.5,16
76.038,406.346,16
348.167,405.833,16
417.5,406.125,16
426.5,406.071,16
466.5,406.333,16
541,405.5,16
613.625,405.375,16
66.167,406.75,16
201.5,407,16
338.192,407.423,16
357.714,406.714,16
482.857,407.286,16
565.6,407.3,16
191.9,407.9,16
211.853,408.029,16
383.5,407.5,16
442.786,408,16
498.786,408,16
525.633,408.033,16
181.5,408.5,16
374.885,409.115,16
408.833,409.633,16
550.045,409.227,16
43.083,410.417,16
57.25,410.125,16
220.75,410.25,16
260.192,410.423,16
269.5,410,16
279.286,410.214,16
300.25,409.917,16
328.9,409.9,16
457.714,410.143,16
510.3,408.9,16
15.667,410.417,16
232.5,410.5,16
241.5,411,16
250.8,410.8,16
288.875,411.75,16
434.269,411.115,16
310.318,412.318,16
320,411.786,16
351.326,412.804,16
366.038,412.346,16
474,411.786,16
490.214,412.143,16
164.967,413.367,16
514.567,413.767,16
544.1,412.3,16
558.318,413.227,16
24.962,413.654,16
34.3,414.567,16
155.382,414.088,16
344.071,414.5,16
400.571,414.357,16
449.25,414.167,16
530.3,414,16
7.115,414.885,16
174,414.786,16
196.625,415.875,16
206.033,415.633,16
416.125,415.5,16
425.367,414.967,16
505.929,414.357,16
64.318,416.318,16
187,416,16
303.3,415.3,16
357.382,416.088,16
465.346,416.038,16
50.885,417.115,16
57.7,416.5,16
215.083,416.75,16
335,417,16
382.417,417.083,16
481.786,417,16
495.722,417.167,16
523.115,417.115,16
567.5,416.5,16
227.1,417.9,16
236.038,418.192,16
264.885,418.115,16
296.167,419.25,16
392.2,418.2,16
546.2,418.2,16
160.5,418.5,16
246.115,418.885,16
255.833,418.767,16
274.625,418.625,16
283.214,419,16
325.312,419.125,16
441.429,419.071,16
41.857,420.357,16
146.318,420.318,16
169.3,418.9,16
306.233,420.5,16
315.885,420.115,16
407.75,420.125,16
457.1,420.1,16
364.962,421.346,16
473.115,421.115,16
531.654,420.962,16
96.6,422.2,16
129.643,421.214,16
350,421.786,16
386.1,421.7,16
414.5,421.786,16
431.786,422,16
554.786,422,16
23.567,422.9,16
58.038,423.346,16
164.714,422.857,16
182.033,423.633,16
192.033,423.633,16
399.071,423.714,16
489.286,422.857,16
515.367,422.967,16
33.25,424.125,16
155.633,423.967,16
201.9,423.9,16
220.333,423.167,16
341.115,423.885,16
420.864,423.409,16
211.265,425.324,16
448.75,425.083,16
464.714,425.714,16
539.794,425.441,16
563.346,424.962,16
231.167,426.233,16
269.5,426.125,16
289.071,426.429,16
332.167,425.583,16
380.286,426.143,16
49.083,426.75,16
138.115,426.885,16
240.955,426.864,16
251,427.214,16
260.286,426.857,16
278.929,427.5,16
357.794,427.676,16
389.714,426.714,16
480.591,426.773,16
497.5,427.136,16
524,426.786,16
160.9,427.7,16
295.5,427,16
312.071,428.5,16
321.591,428.136,16
371.654,428.038,16
412.25,427.917,16
301.885,428.731,16
438.318,428.682,16
548.417,428.833,16
572.038,429.346,16
40.367,430.033,16
147.786,430,16
175.938,430.75,16
427.083,430.417,16
186.912,431.618,16
196.875,431.75,16
349.286,430.857,16
472.115,430.885,16
532.5,430.929,16
166.423,431.962,16
404,431.786,16
557.367,432.167,16
31.115,433.115,16
56.167,433,16
66,432.5,16
156.7,433,16
206.1,433.1,16
340.1,433.1,16
489.136,432.591,16
516,432.5,16
581,433,16
214.955,434.5,16
395,434.5,16
92.045,434.682,16
225.083,434.75,16
234.214,435,16
245.75,434.875,16
284.8,434.8,16
363.864,434.409,16
385.367,434.967,16
445.7,434.5,16
540.955,434.864,16
47.269,436.423,16
125.083,436.417,16
259.286,436.286,16
300.9,435.3,16
331.5,435.409,16
376,436,16
463.5,435.5,16
501.115,436.269,16
524.962,436.346,16
307.367,436.967,16
316.357,437.143,16
355.441,437.853,16
419.917,436.583,16
565.917,436.583,16
410.885,438.115,16
433,437.786,16
549.633,438.033,16
172.033,439.633,16
181.367,438.967,16
191.5,439.6,16
323,439,16
369.643,438.214,16
38,439.786,16
162.429,440.643,16
346.5,440,16
533.731,440.269,16
200.591,441.136,16
210.033,441.633,16
402.4,440.8,16
574.955,440.864,16
219.5,442.125,16
299.885,441.885,16
337.147,442.029,16
390.227,442.409,16
558.115,441.885,16
29.286,442.786,16
54.115,442.885,16
153.286,442.857,16
229,443,16
290.5,443.7,16
328,444,16
362.033,444.633,16
381.25,443.875,16
542,444,16
371.667,444.417,16
45.167,446.233,16
318.786,446,16
352.7,446.7,16
416.786,446,16
525.885,445.885,16
567,446,16
176.833,447.633,16
185.688,446.812,16
167.441,448.265,16
195.167,448.233,16
295.3,447.1,16
309.567,448.233,16
407.786,448,16
550.833,447.75,16
36.038,449.346,16
204.875,449.25,16
235.731,449.115,16
343.5,448.875,16
213.786,450,16
334.033,450.633,16
387.375,450.5,16
397.3,449.6,16
534.25,449.917,16
158.286,450.857,16
223.367,450.967,16
300.577,451.038,16
576.955,450.864,16
586.5,451.3,16
26.577,452.192,16
245.115,452.269,16
377.556,452.611,16
559.192,451.885,16
291.269,452.731,16
324.885,453.115,16
358.962,453.346,16
367.9,452.9,16
542.962,453.346,16
148.962,453.654,16
189.447,455.5,16
316.033,455.367,16
349.938,455.75,16
568.591,455.136,16
42.654,456.038,16
403.115,456.269,16
413.5,455.5,16
526.8,455.7,16
175.75,456.875,16
198.6,456.6,16
340.735,457.441,16
582.5,456.5,16
166.367,458.033,16
217.929,458.571,16
224.045,459.227,16
306.9,457.9,16
393.654,458.038,16
551.864,457.409,16
594.409,457.864,16
33.367,458.967,16
331.237,459.868,16
384.033,459.633,16
157.206,460.735,16
297.633,460.1,16
536,459.786,16
24.233,461.433,16
374.286,461.429,16
560.115,461.115,16
577.136,460.591,16
49.885,461.885,16
322.214,462,16
365.25,461.917,16
356.333,462.667,16
586.318,462.682,16
181.875,464.375,16
191.071,464.429,16
346.7,464.3,16
408.9,463.9,16
16.071,465.5,16
40.269,465.115,16
172.033,465.633,16
313.367,464.967,16
399.346,464.962,16
568.8,464.8,16
337.786,466,16
212.375,466.375,16
221.654,466.962,16
304.417,467.083,16
390.115,466.885,16
30.857,467.786,16
329.071,468.714,16
381.409,468.136,16
7,468.7,16
162.885,468.885,16
284.115,469.885,16
361,470,16
369.5,469.5,16
22.778,471.667,16
47.786,471,16
154.033,471.367,16
196.735,471.971,16
320.033,471.633,16
633.115,471.115,16
343.115,472.269,16
351.556,472.778,16
562.318,472.318,16
574.409,471.864,16
178.25,472.875,16
187.5,472.875,16
38.667,474.5,16
206,473.786,16
310.9,473.9,16
396.583,473.917,16
13.917,475.25,16
169.233,475.233,16
215.75,474.875,16
336.346,474.962,16
386.786,474.929,16
582.833,476,16
30.111,477.722,16
55.5,476.5,16
301.812,477.562,16
376.6,476.6,16
160.269,478.269,16
182.643,477.643,16
327.786,478,16
344.056,478.833,16
46.5,479,16
187.5,479,16
308.3,478.9,16
319.3,479.1,16
358.5,479,16
403.5,479,16
107.367,2.033,17
362.286,1.929,17
632.5,1,17
117.654,2.962,17
432.5,3,17
127.5,4.071,17
326.682,4.318,17
353.5,4.429,17
389.382,4.088,17
136.633,4.967,17
379.115,5.115,17
399.357,5.69,17
420.667,5.583,17
443,5,17
146.115,5.885,17
409.885,5.885,17
27.25,7.083,17
638.9,6.3,17
369.9,7.9,17
316.167,9.75,17
360.375,10.812,17
631.5,10.071,17
112.4,10.8,17
15.5,11.214,17
121.885,11.885,17
333.136,11.409,17
131.633,13.033,17
350.912,13.618,17
385.367,12.967,17
141,14.214,17
376.357,14.571,17
151,15,17
324.2,14.8,17
394.731,15.269,17
341.767,16.3,17
638.5,15.7,17
555.9,16.8,17
605.864,16.409,17
624.143,17.571,17
367.3,17.4,17
25.864,19.591,17
358,19.786,17
389.5,18.9,17
566,19.786,17
332.318,20.682,17
15.375,21.625,17
135.786,22,17
349.167,22.833,17
383.885,21.885,17
145.367,22.967,17
156.333,23.417,17
374.25,23.917,17
393,25,17
538.389,24.611,17
599.083,25.25,17
166.682,25.773,17
340,26,17
365.367,26.167,17
609.346,26.038,17
35.227,27.227,17
589,27.214,17
577.885,27.885,17
356.233,29.167,17
557,28.5,17
24.682,29.773,17
140.4,30.8,17
151,31,17
382.038,31.346,17
548.885,31.115,17
347.5,32.071,17
494.136,31.409,17
30.875,33,17
372.357,33.429,17
615.071,33.714,17
160.654,34.038,17
603.786,34,17
48.591,35.136,17
337,35.214,17
594.033,35.633,17
363.25,35.938,17
37,37,17
573,37,17
583.5,36.5,17
172.25,37.917,17
354.5,38.333,17
27.929,39.5,17
18,40,17
65.227,40.318,17
540.625,39.375,17
154.333,41.417,17
609.367,40.967,17
633.136,40.591,17
345.136,42.045,17
55.7,42.5,17
371.083,42.75,17
600.038,43.346,17
46.333,44.5,17
164.833,44.417,17
361.929,45.286,17
589.643,45.69,17
568.682,46.318,17
578.9,45.9,17
625.5,45.7,17
27.413,47.717,17
37.192,46.5,17
352.767,47.833,17
616.033,47.633,17
18,50,17
62.318,50.318,17
173.773,49.773,17
606.5,50.5,17
52.808,51.577,17
157,51,17
342.833,50.75,17
183.7,52.2,17
368.9,51.9,17
596.967,53.367,17
632.667,52.333,17
43.654,54.038,17
359.333,54.583,17
583.167,54.75,17
622,54.5,17
34.5,56.071,17
528.944,56.278,17
573.5,56,17
25.083,57.25,17
165.214,57,17
350.346,56.962,17
613.115,57.115,17
402.611,58.833,17
5.773,59.773,17
15.864,59.409,17
340.115,59.885,17
604,59.786,17
50.038,60.654,17
176.318,60.682,17
366.269,61.115,17
186.045,62.136,17
629.375,61.625,17
40.857,63.286,17
595.286,62.857,17
357.286,64.286,17
619.9,63.9,17
31.833,65.167,17
22.318,66.318,17
347.786,66,17
610.885,66.115,17
12.409,68.227,17
56,67.786,17
636,68,17
328.885,68.885,17
338.417,69.667,17
601.938,69.25,17
47.125,70.375,17
626.682,70.318,17
38.071,72.5,17
592.786,72,17
355.562,73.875,17
617.633,72.967,17
28.885,74.115,17
19.25,75.083,17
62.955,74.864,17
345.875,75.25,17
608.714,75.714,17
185.115,76.038,17
53.9,77.1,17
199,77,17
340.167,77.667,17
633.786,77,17
333.786,78,17
44.857,79.714,17
599.429,78.857,17
624.3,79.7,17
69.767,80.967,17
615.633,82.033,17
23.083,83.25,17
352.7,83.233,17
362.423,83.269,17
60.286,84.143,17
343.167,84.233,17
372.5,85.5,17
606.8,84.8,17
315,85.786,17
324.583,85.917,17
631.367,86.167,17
51.269,86.731,17
334.214,87,17
87.917,87.75,17
594.136,88.045,17
41.833,88.767,17
622.167,88.75,17
357.912,91.618,17
613.25,91.062,17
26.262,92.69,17
348.1,91.9,17
586.115,91.885,17
56.971,93.853,17
366.967,93.367,17
67.955,94.136,17
604,93.786,17
638,93.5,17
35,95.214,17
319.214,95,17
329.1,95.1,17
339.286,95.071,17
376.864,94.955,17
629,95.214,17
595.367,96.967,17
45.1,97.9,17
86.5,97.7,17
345.167,97.833,17
577.5,97.5,17
619.9,97.9,17
18.667,99.417,17
76.318,100.682,17
351.567,100.767,17
361.367,100.967,17
586.967,101.367,17
28.045,102.136,17
370.571,102.357,17
636.333,101.5,17
55.633,102.967,17
333.125,103.312,17
342.875,103.75,17
480.833,103.25,17
37.643,103.429,17
322.875,104.062,17
600.885,104.115,17
626.591,104.136,17
380.4,104.8,17
490.409,105.864,17
47.192,106.962,17
84.045,107.136,17
348.5,106.5,17
579.367,106.967,17
32.278,108.056,17
586.667,107.833,17
592.929,108.5,17
618,107.786,17
26.833,108.5,17
355.367,108.967,17
364.833,109.633,17
473,109,17
19.917,109.75,17
73.5,109.5,17
463.423,110.192,17
609,109.5,17
38.346,110.962,17
54.667,112.5,17
326.9,112.1,17
336.9,112.1,17
346.633,112.033,17
373.786,112,17
316.75,113.083,17
600.833,113.633,17
29.227,114.318,17
63.625,113.625,17
383.417,114.333,17
484,114.5,17
495.5,114,17
506,113.786,17
614.885,114.115,17
624.346,114.423,17
468.667,114.333,17
585.5,114.5,17
352.1,115.3,17
638.7,116,17
46.167,116.75,17
357.433,118.233,17
473.633,118.033,17
608.8,118.5,17
464.269,119.577,17
577.938,119.75,17
593.444,119.556,17
331.038,120.577,17
339.269,120.269,17
366.5,120.333,17
37,121,17
348.875,121.5,17
617.5,121,17
54.045,122.136,17
320.962,121.654,17
376.409,121.864,17
454.115,121.885,17
490.7,121.5,17
500.885,122.115,17
480.929,124.5,17
551.591,123.864,17
569,124,17
602,123.786,17
354.625,124.625,17
443.917,124.583,17
585.731,124.577,17
312.136,126.045,17
326.583,125.917,17
527.227,126.318,17
45.346,126.731,17
470.7,127.233,17
360.115,127.885,17
433.885,128.115,17
461.25,128.562,17
560.731,127.885,17
609.786,128,17
342,129,17
577.7,129.567,17
593.75,129.062,17
332.5,130.071,17
633.885,129.885,17
322.417,131.667,17
351.5,130.929,17
451,131,17
508.136,130.591,17
541.136,130.591,17
54.2,132.2,17
408.038,131.654,17
424.962,132.346,17
497.4,131.7,17
477.562,133.75,17
486.929,132.357,17
